trn_loss,val_loss,trn_acc,val_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.8186744219726987,2.229662275314331,0.5755813953488372,0.43023255813953487,4.051210880279541,False,,,1,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-32,1683974492,4.051210880279541,23652,Schenker-Media-Station,127.0.0.1,4.051210880279541,0,1,0.00519561767578125
1.1843531628449757,1.4322563707828522,0.5988372093023255,0.627906976744186,1.4940192699432373,False,,,2,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-34,1683974494,5.545230150222778,23652,Schenker-Media-Station,127.0.0.1,5.545230150222778,0,2,0.00519561767578125
0.8296795123153262,0.49804078340530394,0.7063953488372093,0.7558139534883721,1.4501194953918457,False,,,3,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-35,1683974495,6.995349645614624,23652,Schenker-Media-Station,127.0.0.1,6.995349645614624,0,3,0.00519561767578125
0.9015906105438868,0.7969513058662414,0.6831395348837209,0.7441860465116279,1.8053345680236816,False,,,4,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-37,1683974497,8.800684213638306,23652,Schenker-Media-Station,127.0.0.1,8.800684213638306,0,4,0.00519561767578125
0.8851119859351052,0.8497007846832275,0.7034883720930233,0.6976744186046512,1.8131475448608398,False,,,5,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-39,1683974499,10.613831758499146,23652,Schenker-Media-Station,127.0.0.1,10.613831758499146,0,5,0.00519561767578125
1.034168288939529,2.244617223739624,0.688953488372093,0.5,1.551819086074829,False,,,6,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-40,1683974500,12.165650844573975,23652,Schenker-Media-Station,127.0.0.1,12.165650844573975,0,6,0.00519561767578125
1.297990531557136,0.7695569276809693,0.7151162790697675,0.6976744186046512,1.571821928024292,False,,,7,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-42,1683974502,13.737472772598267,23652,Schenker-Media-Station,127.0.0.1,13.737472772598267,0,7,0.00519561767578125
0.8541643909282155,0.7017794609069824,0.7412790697674418,0.7558139534883721,1.945793628692627,False,,,8,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-44,1683974504,15.683266401290894,23652,Schenker-Media-Station,127.0.0.1,15.683266401290894,0,8,0.00519561767578125
0.8133624800377421,1.6626593351364136,0.7325581395348837,0.6395348837209303,1.7823710441589355,False,,,9,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-46,1683974506,17.46563744544983,23652,Schenker-Media-Station,127.0.0.1,17.46563744544983,0,9,0.00519561767578125
0.9129316988918517,1.4473986804485321,0.747093023255814,0.686046511627907,1.799259901046753,False,,,10,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-48,1683974508,19.264897346496582,23652,Schenker-Media-Station,127.0.0.1,19.264897346496582,0,10,0.00519561767578125
0.6396000973052449,0.8590931981801987,0.7616279069767442,0.7441860465116279,1.8001477718353271,False,,,11,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-49,1683974509,21.06504511833191,23652,Schenker-Media-Station,127.0.0.1,21.06504511833191,0,11,0.00519561767578125
0.7595013065470589,0.8132488608360291,0.7325581395348837,0.7093023255813954,1.8001830577850342,False,,,12,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-51,1683974511,22.865228176116943,23652,Schenker-Media-Station,127.0.0.1,22.865228176116943,0,12,0.00519561767578125
0.8098573701249229,1.1246771574020387,0.7325581395348837,0.686046511627907,1.7832567691802979,False,,,13,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-53,1683974513,24.64848494529724,23652,Schenker-Media-Station,127.0.0.1,24.64848494529724,0,13,0.00519561767578125
0.8348348554637697,0.9080599784851074,0.7354651162790697,0.7441860465116279,1.7722563743591309,False,,,14,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-55,1683974515,26.420741319656372,23652,Schenker-Media-Station,127.0.0.1,26.420741319656372,0,14,0.00519561767578125
0.6807110922204124,1.015547776222229,0.7325581395348837,0.7209302325581395,1.7932019233703613,False,,,15,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-56,1683974516,28.213943243026733,23652,Schenker-Media-Station,127.0.0.1,28.213943243026733,0,15,0.00519561767578125
0.64751661900017,1.4577978372573852,0.7877906976744186,0.6162790697674418,1.805168628692627,False,,,16,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-41-58,1683974518,30.01911187171936,23652,Schenker-Media-Station,127.0.0.1,30.01911187171936,0,16,0.00519561767578125
0.6821891599231296,0.7261013269424439,0.7383720930232558,0.7093023255813954,1.797192096710205,False,,,17,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-42-00,1683974520,31.816303968429565,23652,Schenker-Media-Station,127.0.0.1,31.816303968429565,0,17,0.00519561767578125
0.5543269370165136,0.8111257493495941,0.811046511627907,0.7674418604651163,1.6884524822235107,False,,,18,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-42-02,1683974522,33.504756450653076,23652,Schenker-Media-Station,127.0.0.1,33.504756450653076,0,18,0.00519561767578125
0.6488554585311148,0.9603383481502533,0.7965116279069767,0.6976744186046512,1.6675662994384766,False,,,19,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-42-03,1683974523,35.17232275009155,23652,Schenker-Media-Station,127.0.0.1,35.17232275009155,0,19,0.00519561767578125
0.49227985367178917,1.0201657652854919,0.7965116279069767,0.6511627906976745,1.9607555866241455,False,,,20,b5619_00000,7671452b133c41b6aedda866a6a21232,2023-05-13_12-42-05,1683974525,37.1330783367157,23652,Schenker-Media-Station,127.0.0.1,37.1330783367157,0,20,0.00519561767578125
